ORDER_NO,ORDER_QTY,UNIT_PRICE,SALES,ORDER_DATE,STATUS,QUATER_ID,MONTH_ID,YEAR_ID,PRODUCT_LINE,MSRP,PRODUCT_CODE,CUSTOMER_NAME,PHONE,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,POSTAL_CODE,COUNTRY,TERRITORY,CONTACT_LAST_NAME,CONTACT_FIRST_NAME,DEAL_SIZE
101869,26,100.0,2600.0,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,136,S10_4757,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,Not Available,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium
101976,45,100.0,4500.0,11/26/2003 0:00,Shipped,4,11,2003,Classic Cars,136,S10_4757,Enaco Distributors,(93) 203 4555,"Rambla de Catalu�a, 23",,Barcelona,Not Available,8022,Spain,EMEA,Saavedra,Eduardo,Medium
102098,39,100.0,3900.0,1/9/2004 0:00,Shipped,1,1,2004,Classic Cars,136,S10_4757,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,000000,USA,Not Available,Chandler,Michael,Medium
1022212,49,100.0,4900.0,2/19/2004 0:00,Shipped,1,2,2004,Classic Cars,136,S10_4757,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,Not Available,Thompson,Valarie,Medium
102483,20,100.0,2000.0,5/7/2004 0:00,Cancelled,2,5,2004,Classic Cars,136,S10_4757,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,Not Available,Yu,Kwai,Small
102611,27,100.0,2700.0,6/17/2004 0:00,Shipped,2,6,2004,Classic Cars,136,S10_4757,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,Not Available,Fresnisre,Jean,Medium
102734,30,100.0,3000.0,7/21/2004 0:00,Shipped,3,7,2004,Classic Cars,136,S10_4757,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,Not Available,B-1180,Belgium,EMEA,Dewey,Catherine,Medium
102836,25,100.0,2500.0,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,136,S10_4757,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,Not Available,Lincoln,Elizabeth,Small
102951,24,100.0,2400.0,9/10/2004 0:00,Shipped,3,9,2004,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,Not Available,Yoshido,Juri,Medium
103079,22,100.0,2200.0,10/14/2004 0:00,Shipped,4,10,2004,Classic Cars,136,S10_4757,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,Not Available,Cervantes,Francisca,Small
1031617,33,100.0,3300.0,11/1/2004 0:00,Shipped,4,11,2004,Classic Cars,136,S10_4757,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
103256,47,64.93,3051.71,11/5/2004 0:00,Shipped,4,11,2004,Classic Cars,136,S10_4757,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,Not Available,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
103378,25,48.05,1201.25,11/21/2004 0:00,Shipped,4,11,2004,Classic Cars,136,S10_4757,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,Not Available,Hernandez,Maria,Small
103505,26,75.47,1962.22,12/2/2004 0:00,Shipped,4,12,2004,Classic Cars,136,S10_4757,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Not Available,28034,Spain,EMEA,Freyre,Diego,Small
103596,48,54.68,2624.64,12/15/2004 0:00,Shipped,4,12,2004,Classic Cars,136,S10_4757,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Not Available,51100,France,EMEA,Henriot,Paul,Small
103733,39,100.0,3900.0,1/31/2005 0:00,Shipped,1,1,2005,Classic Cars,136,S10_4757,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,Not Available,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
103844,34,100.0,3400.0,2/23/2005 0:00,Shipped,1,2,2005,Classic Cars,136,S10_4757,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,000000,USA,Not Available,Brown,Julie,Medium
103952,32,100.0,3200.0,3/17/2005 0:00,Shipped,1,3,2005,Classic Cars,136,S10_4757,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,Not Available,75508,France,EMEA,Da Cunha,Daniel,Medium
104009,64,100.0,6400.0,4/1/2005 0:00,Shipped,2,4,2005,Classic Cars,136,S10_4757,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,Not Available,Frick,Sue,Large
104143,19,100.0,1900.0,5/6/2005 0:00,On Hold,2,5,2005,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,Not Available,Yoshido,Juri,Small
101034,42,100.0,4200.0,1/29/2003 0:00,Shipped,1,1,2003,Classic Cars,147,S10_4962,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,Not Available,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
101148,31,100.0,3100.0,4/1/2003 0:00,Shipped,2,4,2003,Classic Cars,147,S10_4962,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,Not Available,75012,France,EMEA,Bertrand,Marie,Medium
101264,22,100.0,2200.0,5/28/2003 0:00,Shipped,2,5,2003,Classic Cars,147,S10_4962,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,Not Available,28023,Spain,EMEA,Sommer,Mart�n,Medium
101404,26,100.0,2600.0,7/24/2003 0:00,Shipped,3,7,2003,Classic Cars,147,S10_4962,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,Not Available,Hirano,Juri,Medium
101501,20,100.0,2000.0,9/19/2003 0:00,Shipped,3,9,2003,Classic Cars,147,S10_4962,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Not Available,79903,Singapore,Japan,Natividad,Eric,Medium
101642,21,100.0,2100.0,10/21/2003 0:00,Resolved,4,10,2003,Classic Cars,147,S10_4962,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,Not Available,8010,Austria,EMEA,Mendel,Roland,Medium
101759,33,100.0,3300.0,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,Not Available,WX3 6FW,UK,EMEA,Brown,Ann,Medium
101831,28,100.0,2800.0,11/13/2003 0:00,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,Not Available,Cervantes,Francisca,Medium
101944,26,100.0,2600.0,11/25/2003 0:00,Shipped,4,11,2003,Classic Cars,147,S10_4962,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,Not Available,69004,France,EMEA,Saveley,Mary,Medium
1020715,31,100.0,3100.0,12/9/2003 0:00,Shipped,4,12,2003,Classic Cars,147,S10_4962,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,Not Available,Franco,Valarie,Medium
102174,48,100.0,4800.0,2/4/2004 0:00,Shipped,1,2,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Not Available,69045,Singapore,APAC,Victorino,Wendy,Large
102299,50,100.0,5000.0,3/11/2004 0:00,Shipped,1,3,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,Not Available,Nelson,Valarie,Medium
102452,28,100.0,2800.0,5/4/2004 0:00,Shipped,2,5,2004,Classic Cars,147,S10_4962,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,Not Available,Murphy,Leslie,Medium
1025912,26,100.0,2600.0,6/15/2004 0:00,Shipped,2,6,2004,Classic Cars,147,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Not Available,69045,Singapore,APAC,Victorino,Wendy,Medium
102702,32,100.0,3200.0,7/19/2004 0:00,Shipped,3,7,2004,Classic Cars,147,S10_4962,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium
102819,44,100.0,4400.0,8/19/2004 0:00,Shipped,3,8,2004,Classic Cars,147,S10_4962,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,Not Available,Yu,Kyung,Large
102914,30,100.0,3000.0,9/8/2004 0:00,Shipped,3,9,2004,Classic Cars,147,S10_4962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,Not Available,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
1030513,38,100.0,3800.0,10/13/2004 0:00,Shipped,4,10,2004,Classic Cars,147,S10_4962,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,Not Available,Hernandez,Marta,Medium
103137,40,100.0,4000.0,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,147,S10_4962,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,Not Available,Tannamuri,Yoshi,Medium
103228,46,61.99,2851.54,11/4/2004 0:00,Shipped,4,11,2004,Classic Cars,147,S10_4962,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,Not Available,Young,Valarie,Small
103342,26,100.0,2600.0,11/19/2004 0:00,On Hold,4,11,2004,Classic Cars,147,S10_4962,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv�gen  8,,Lule,Not Available,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
103472,27,100.0,2700.0,11/29/2004 0:00,Shipped,4,11,2004,Classic Cars,147,S10_4962,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium
103579,43,100.0,4300.0,12/10/2004 0:00,Shipped,4,12,2004,Classic Cars,147,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,Not Available,Nelson,Valarie,Medium
103704,35,65.63,2297.05,1/20/2005 0:00,Shipped,1,1,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
103816,37,100.0,3700.0,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,147,S10_4962,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,000000,USA,Not Available,Brown,Julie,Medium
103917,37,46.9,1735.3,3/9/2005 0:00,Shipped,1,3,2005,Classic Cars,147,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small
104112,27,100.0,2700.0,5/1/2005 0:00,Shipped,2,5,2005,Classic Cars,147,S10_4962,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,Not Available,Fresnisre,Jean,Medium
1042512,38,100.0,3800.0,5/31/2005 0:00,In Process,2,5,2005,Classic Cars,147,S10_4962,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,Not Available,44000,France,EMEA,Labrune,Janine,Medium
101086,33,100.0,3300.0,3/3/2003 0:00,Shipped,1,3,2003,Classic Cars,194,S12_1099,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,Not Available,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
1012210,42,100.0,4200.0,5/8/2003 0:00,Shipped,2,5,2003,Classic Cars,194,S12_1099,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,Not Available,13008,France,EMEA,Lebihan,Laurence,Large
101357,42,100.0,4200.0,7/2/2003 0:00,Shipped,3,7,2003,Classic Cars,194,S12_1099,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,Not Available,Nelson,Valarie,Large
101477,48,100.0,4800.0,9/5/2003 0:00,Shipped,3,9,2003,Classic Cars,194,S12_1099,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,Not Available,Nelson,Allen,Large
101592,41,100.0,4100.0,10/10/2003 0:00,Shipped,4,10,2003,Classic Cars,194,S12_1099,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,000000,USA,Not Available,Brown,Julie,Large
101692,30,100.0,3000.0,11/4/2003 0:00,Shipped,4,11,2003,Classic Cars,194,S12_1099,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium
1018114,27,100.0,2700.0,11/12/2003 0:00,Shipped,4,11,2003,Classic Cars,194,S12_1099,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,Not Available,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
101913,21,100.0,2100.0,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,Not Available,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
102038,20,100.0,2000.0,12/2/2003 0:00,Shipped,4,12,2003,Classic Cars,194,S12_1099,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Not Available,28034,Spain,EMEA,Freyre,Diego,Medium
102112,41,100.0,4100.0,1/15/2004 0:00,Shipped,1,1,2004,Classic Cars,194,S12_1099,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,Not Available,75016,France,EMEA,Perrier,Dominique,Large
102259,27,100.0,2700.0,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,Not Available,1203,Switzerland,EMEA,Holz,Michael,Medium
102383,28,100.0,2800.0,4/9/2004 0:00,Shipped,2,4,2004,Classic Cars,194,S12_1099,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,Not Available,1734,Denmark,EMEA,Petersen,Jytte,Medium
1025313,24,100.0,2400.0,6/1/2004 0:00,Cancelled,2,6,2004,Classic Cars,194,S12_1099,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,Not Available,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
1026614,44,100.0,4400.0,7/6/2004 0:00,Shipped,3,7,2004,Classic Cars,194,S12_1099,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Not Available,42100,Italy,EMEA,Moroni,Maurizio,Large
102763,50,100.0,5000.0,8/2/2004 0:00,Shipped,3,8,2004,Classic Cars,194,S12_1099,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,Not Available,Barajas,Miguel,Large
1028712,21,100.0,2100.0,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,Not Available,1203,Switzerland,EMEA,Holz,Michael,Medium
103005,33,100.0,3300.0,10/4/2003 0:00,Shipped,4,10,2003,Classic Cars,194,S12_1099,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,Not Available,60528,Germany,EMEA,Keitel,Roland,Medium
1031010,33,100.0,3300.0,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,194,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,Not Available,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
103203,31,100.0,3100.0,11/3/2004 0:00,Shipped,4,11,2004,Classic Cars,194,S12_1099,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv�gen  8,,Lule,Not Available,S-958 22,Sweden,EMEA,Berglund,Christina,Medium
103295,41,71.47,2930.27,11/15/2004 0:00,Shipped,4,11,2004,Classic Cars,194,S12_1099,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,Not Available,Yu,Kwai,Small
103412,45,79.65,3584.25,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Not Available,5020,Austria,EMEA,Pipps,Georg,Medium
103633,33,85.39,2817.87,1/6/2005 0:00,Shipped,1,1,2005,Classic Cars,194,S12_1099,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,Not Available,FIN-02271,Finland,EMEA,Suominen,Kalle,Small
103757,45,76.0,3420.0,2/3/2005 0:00,Shipped,1,2,2005,Classic Cars,194,S12_1099,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,Not Available,44000,France,EMEA,Labrune,Janine,Medium
103894,26,99.04,2575.04,3/3/2005 0:00,Shipped,1,3,2005,Classic Cars,194,S12_1099,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,Not Available,S-844 67,Sweden,EMEA,Larsson,Maria,Small
1041913,12,100.0,1200.0,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,194,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,Not Available,5020,Austria,EMEA,Pipps,Georg,Small
1010515,41,100.0,4100.0,2/11/2003 0:00,Shipped,1,2,2003,Classic Cars,207,S12_1108,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,Not Available,1734,Denmark,EMEA,Petersen,Jytte,Large
101179,33,100.0,3300.0,4/16/2003 0:00,Shipped,2,4,2003,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Not Available,79903,Singapore,Japan,Natividad,Eric,Medium
101272,46,100.0,4600.0,6/3/2003 0:00,Shipped,2,6,2003,Classic Cars,207,S12_1108,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,Not Available,Young,Jeff,Large
1014212,33,100.0,3300.0,8/8/2003 0:00,Shipped,3,8,2003,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,Not Available,Nelson,Valarie,Large
1015311,20,100.0,2000.0,9/28/2003 0:00,Shipped,3,9,2003,Classic Cars,207,S12_1108,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,Not Available,28034,Spain,EMEA,Freyre,Diego,Medium
101653,44,100.0,4400.0,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,207,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Not Available,79903,Singapore,Japan,Natividad,Eric,Large
101762,33,100.0,3300.0,11/6/2003 0:00,Shipped,4,11,2003,Classic Cars,207,S12_1108,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,Not Available,42100,Italy,EMEA,Moroni,Maurizio,Large
1018513,21,100.0,2100.0,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,207,S12_1108,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,Not Available,Tam,Wing C,Medium
101965,47,100.0,4700.0,11/26/2003 0:00,Shipped,4,11,2003,Classic Cars,207,S12_1108,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,Not Available,Murphy,Leslie,Large
1020813,46,100.0,4600.0,1/2/2004 0:00,Shipped,1,1,2004,Classic Cars,207,S12_1108,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,Not Available,69004,France,EMEA,Saveley,Mary,Large
102202,32,100.0,3200.0,2/12/2004 0:00,Shipped,1,2,2004,Classic Cars,207,S12_1108,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,Not Available,2,Ireland,EMEA,Cassidy,Dean,Large
102312,42,100.0,4200.0,3/19/2004 0:00,Shipped,1,3,2004,Classic Cars,207,S12_1108,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,Not Available,28023,Spain,EMEA,Fernandez,Jesus,Large
102472,44,100.0,4400.0,5/5/2004 0:00,Shipped,2,5,2004,Classic Cars,207,S12_1108,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,Not Available,FIN-02271,Finland,EMEA,Suominen,Kalle,Large
102722,35,100.0,3500.0,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,207,S12_1108,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,Not Available,Yu,Kyung,Medium
102825,41,100.0,4100.0,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,Not Available,Nelson,Valarie,Large
102938,46,100.0,4600.0,9/9/2004 0:00,Shipped,3,9,2004,Classic Cars,207,S12_1108,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,Not Available,10100,Italy,EMEA,Accorti,Paolo,Large
1030613,31,100.0,3100.0,10/14/2004 0:00,Shipped,4,10,2004,Classic Cars,207,S12_1108,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,Not Available,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
103145,38,100.0,3800.0,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,207,S12_1108,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,Not Available,8200,Denmark,EMEA,Ibsen,Palle,Large
103258,42,64.0,2688.0,11/5/2004 0:00,Shipped,4,11,2004,Classic Cars,207,S12_1108,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,Not Available,4110,Norway,EMEA,Bergulfsen,Jonas,Small
1033610,33,57.22,1888.26,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,207,S12_1108,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,Not Available,75012,France,EMEA,Bertrand,Marie,Small
103488,48,52.36,2513.28,11/1/2004 0:00,Shipped,4,11,2004,Classic Cars,207,S12_1108,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,Not Available,28023,Spain,EMEA,Sommer,Mart�n,Small
103598,42,100.0,4200.0,12/15/2004 0:00,Shipped,4,12,2004,Classic Cars,207,S12_1108,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,Not Available,51100,France,EMEA,Henriot,Paul,Medium
103716,32,100.0,3200.0,1/23/2005 0:00,Shipped,1,1,2005,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,Not Available,Nelson,Valarie,Medium
1038210,34,100.0,3400.0,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,207,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,Not Available,Nelson,Valarie,Medium
103951,33,69.12,2280.96,3/17/2005 0:00,Shipped,1,3,2005,Classic Cars,207,S12_1108,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,Not Available,75508,France,EMEA,Da Cunha,Daniel,Small
104132,36,100.0,3600.0,5/5/2005 0:00,Shipped,2,5,2005,Classic Cars,207,S12_1108,Gift Depot Inc.,2035552570,25593 South Bay Ln.,,Bridgewater,CT,97562,USA,Not Available,King,Julie,Large
101038,27,100.0,2700.0,1/29/2003 0:00,Shipped,1,1,2003,Trucks and Buses,136,S12_1666,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,Not Available,4110,Norway,EMEA,Bergulfsen,Jonas,Medium
101132,21,100.0,2100.0,3/26/2003 0:00,Shipped,1,3,2003,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,Not Available,Nelson,Valarie,Medium
101268,21,100.0,2100.0,5/28/2003 0:00,Shipped,2,5,2003,Trucks and Buses,136,S12_1666,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,Not Available,28023,Spain,EMEA,Sommer,Mart�n,Small
101408,38,100.0,3800.0,7/24/2003 0:00,Shipped,3,7,2003,Trucks and Buses,136,S12_1666,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,Not Available,Hirano,Juri,Medium
101505,30,100.0,3000.0,9/19/2003 0:00,Shipped,3,9,2003,Trucks and Buses,136,S12_1666,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Not Available,79903,Singapore,Japan,Natividad,Eric,Medium
101646,49,100.0,4900.0,10/21/2003 0:00,Resolved,4,10,2003,Trucks and Buses,136,S12_1666,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,Not Available,8010,Austria,EMEA,Mendel,Roland,Medium
101741,43,100.0,4300.0,11/6/2003 0:00,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony,Medium
101835,41,100.0,4100.0,11/13/2003 0:00,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,Not Available,Cervantes,Francisca,Medium
101948,38,100.0,3800.0,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,136,S12_1666,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,Not Available,69004,France,EMEA,Saveley,Mary,Medium
102063,28,100.0,2800.0,12/5/2003 0:00,Shipped,4,12,2003,Trucks and Buses,136,S12_1666,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,Not Available,Tannamuri,Yoshi,Medium
102161,43,100.0,4300.0,2/2/2004 0:00,Shipped,1,2,2004,Trucks and Buses,136,S12_1666,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",,Versailles,Not Available,78000,France,EMEA,Tonini,Daniel,Medium
1022913,25,100.0,2500.0,3/11/2004 0:00,Shipped,1,3,2004,Trucks and Buses,136,S12_1666,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,Not Available,Nelson,Valarie,Medium
102456,38,100.0,3800.0,5/4/2004 0:00,Shipped,2,5,2004,Trucks and Buses,136,S12_1666,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,Not Available,Murphy,Leslie,Medium
